actual_value_1,predicted_value_1,actual_value_2,predicted_value_2
2.0,2,42.0,98.39382
0.0,0,42.0,92.26412
0.0,2,48.0,98.375626
1.0,2,51.0,96.382576
1.0,2,57.0,97.527435
0.0,1,49.0,96.864426
0.0,1,46.0,98.94428
0.0,1,40.0,101.65142
0.0,1,39.0,106.71869
0.0,1,33.0,107.38575
0.0,1,26.0,108.15955
0.0,1,34.0,107.27566
1.0,1,22.0,101.802376
1.0,1,22.0,104.05216
1.0,1,21.0,104.77621
1.0,1,16.0,105.56611
1.0,1,17.0,104.960976
1.0,1,8.0,104.43067
1.0,1,17.0,102.22407
1.0,2,15.0,101.92446
2.0,3,20.0,97.22554
2.0,2,22.0,103.871635
2.0,2,30.0,104.21474
2.0,2,28.0,102.99079
2.0,2,35.0,99.619736
3.0,3,40.0,96.91421
2.0,3,46.0,99.85613
2.0,2,45.0,102.22436
3.0,3,47.0,98.52661
3.0,3,47.0,97.31452
1.0,3,57.0,99.409035
1.0,3,65.0,102.2078
1.0,2,72.0,101.87527
3.0,3,75.0,99.69485
3.0,3,82.0,98.367744
1.0,3,53.0,102.37382
1.0,1,21.0,102.36599
1.0,1,23.0,101.82584
2.0,2,23.0,104.65059
2.0,1,23.0,106.75819
2.0,1,23.0,108.03134
2.0,1,30.0,105.89978
2.0,2,29.0,103.930244
2.0,2,40.0,103.594574
2.0,2,52.0,103.799866
2.0,2,64.0,103.545525
2.0,2,65.0,105.74908
2.0,2,58.0,105.87817
2.0,2,54.0,106.889534
2.0,2,42.0,107.84298
2.0,2,43.0,105.79949
3.0,3,40.0,90.90124
1.0,2,50.0,96.558395
3.0,3,47.0,94.41138
3.0,3,57.0,97.954216
1.0,3,80.0,96.53524
1.0,1,108.0,97.62157
0.0,1,106.0,99.53486
2.0,0,98.0,100.328766
2.0,0,112.0,98.33184
3.0,3,104.0,97.49203
0.0,3,86.0,98.63187
1.0,3,82.0,100.99659
1.0,2,52.0,101.776024
1.0,1,42.0,101.12486
1.0,1,45.0,101.586464
1.0,1,34.0,101.985725
1.0,1,30.0,100.28768
1.0,2,30.0,100.93159
1.0,2,40.0,98.63581
1.0,1,36.0,98.60543
1.0,1,29.0,96.62043
1.0,1,25.0,95.4152
1.0,1,32.0,95.0247
1.0,1,38.0,96.419
1.0,1,34.0,96.958855
1.0,1,32.0,97.19666
1.0,1,34.0,100.10839
1.0,1,29.0,100.5277
1.0,1,26.0,99.7243
1.0,1,23.0,97.803535
1.0,1,22.0,96.99346
1.0,1,17.0,96.53797
1.0,1,11.0,97.219795
1.0,1,20.0,97.518715
1.0,1,14.0,97.206474
1.0,1,16.0,97.53007
1.0,1,14.0,98.16357
1.0,1,14.0,99.13813
3.0,1,18.0,88.22484
3.0,1,12.0,83.83129
2.0,1,19.0,87.43347
3.0,3,19.0,89.88122
3.0,0,25.0,94.35205
2.0,1,30.0,97.73507
2.0,1,25.0,94.256065
3.0,3,27.0,92.35865
3.0,1,30.0,92.06875
3.0,1,76.0,95.47735
0.0,3,68.0,95.05624
3.0,3,77.0,96.54794
3.0,3,68.0,96.254005
1.0,1,59.0,97.02661
1.0,1,45.0,96.34499
1.0,1,37.0,95.90363
1.0,1,89.0,98.58848
0.0,0,52.0,101.627846
0.0,0,40.0,104.29839
0.0,1,45.0,104.412994
2.0,2,69.0,99.68476
2.0,1,80.0,102.15299
2.0,2,96.0,104.62803
2.0,2,107.0,103.92993
2.0,2,111.0,101.85082
2.0,2,121.0,100.046486
2.0,2,109.0,101.924385
2.0,2,94.0,97.503654
2.0,2,95.0,94.3162
2.0,2,105.0,90.76195
2.0,2,94.0,94.75875
0.0,2,121.0,84.479126
2.0,2,203.0,88.846504
3.0,3,84.0,86.94957
1.0,2,96.0,88.493614
2.0,3,83.0,88.0874
3.0,0,85.0,90.42601
0.0,0,93.0,93.636406
1.0,0,89.0,95.97652
1.0,0,75.0,97.69155
0.0,0,57.0,98.31568
0.0,0,271.0,97.29241
0.0,0,50.0,96.87326
0.0,0,74.0,96.81718
2.0,0,56.0,100.6788
1.0,0,48.0,103.31778
0.0,2,60.0,103.45013
0.0,2,49.0,98.35539
2.0,2,45.0,100.23471
0.0,2,42.0,100.87927
2.0,2,38.0,101.00514
2.0,2,43.0,99.93749
2.0,2,47.0,98.29025
2.0,2,63.0,101.72546
2.0,2,71.0,104.19445
2.0,2,105.0,100.982704
3.0,3,74.0,88.3058
3.0,2,71.0,97.32913
2.0,2,80.0,98.376915
3.0,3,79.0,95.09054
0.0,3,76.0,94.85044
0.0,1,69.0,97.11515
0.0,1,68.0,100.0519
1.0,3,94.0,101.87525
1.0,1,96.0,101.044136
3.0,3,98.0,98.751305
2.0,2,98.0,99.3576
3.0,2,109.0,101.145096
2.0,2,95.0,99.73017
2.0,2,87.0,107.32279
2.0,2,90.0,106.67977
2.0,2,69.0,106.248825
2.0,2,54.0,105.88761
2.0,2,52.0,109.60639
2.0,2,48.0,107.86309
2.0,2,40.0,108.099434
2.0,2,41.0,103.98663
2.0,2,21.0,98.78655
2.0,2,28.0,102.67245
2.0,2,28.0,104.12274
2.0,2,34.0,103.19019
2.0,2,58.0,101.755356
2.0,2,64.0,97.81829
3.0,3,68.0,85.49194
2.0,3,70.0,90.90882
0.0,3,68.0,91.87325
3.0,3,77.0,96.24203
0.0,3,84.0,97.70467
3.0,3,89.0,98.10224
2.0,3,103.0,100.69578
3.0,3,99.0,107.77359
3.0,2,100.0,114.23914
3.0,2,132.0,119.78804
2.0,2,198.0,120.84304
2.0,2,119.0,119.44566
2.0,2,137.0,112.44552
2.0,2,77.0,116.267426
2.0,2,93.0,113.02686
2.0,2,124.0,114.38637
2.0,2,146.0,110.962204
2.0,2,143.0,109.85529
2.0,2,115.0,107.54044
2.0,2,107.0,104.757195
2.0,2,99.0,103.54589
2.0,2,100.0,102.13033
0.0,0,103.0,93.21729
1.0,2,75.0,100.98345
1.0,2,61.0,99.28233
0.0,2,83.0,94.40864
3.0,3,90.0,96.939705
3.0,1,70.0,99.97814
3.0,1,75.0,102.56768
1.0,1,83.0,99.39757
3.0,3,79.0,99.801445
2.0,3,95.0,99.19655
2.0,1,134.0,101.932625
2.0,1,161.0,99.7748
2.0,1,151.0,100.41952
2.0,2,147.0,106.6369
2.0,2,143.0,107.94944
2.0,2,132.0,107.75259
2.0,2,119.0,107.82116
2.0,2,102.0,110.53338
2.0,2,97.0,107.83564
3.0,3,104.0,95.06132
2.0,3,123.0,101.52255
3.0,3,141.0,99.805565
3.0,3,167.0,100.22643
3.0,0,174.0,103.06235
3.0,3,196.0,105.35697
3.0,0,215.0,105.00988
3.0,1,214.0,104.91377
1.0,1,197.0,103.91695
0.0,1,168.0,107.46469
0.0,1,122.0,109.88819
0.0,1,66.0,108.036026
0.0,1,36.0,104.10393
0.0,1,20.0,103.00164
0.0,1,17.0,98.338005
3.0,3,18.0,90.79665
3.0,1,14.0,90.83881
0.0,2,16.0,94.605095
2.0,3,18.0,95.5563
2.0,2,20.0,99.68481
2.0,2,22.0,97.80662
2.0,2,22.0,100.898834
2.0,2,45.0,100.13482
2.0,2,121.0,97.749
2.0,2,122.0,98.38489
2.0,2,114.0,96.60941
2.0,2,106.0,95.33158
3.0,3,62.0,84.049255
2.0,2,84.0,93.33692
3.0,3,79.0,93.598724
3.0,3,80.0,94.92484
0.0,3,85.0,92.8904
3.0,3,81.0,93.45965
3.0,3,79.0,96.06957
1.0,2,80.0,99.52332
1.0,2,79.0,99.25039
3.0,3,85.0,99.1497
3.0,3,85.0,103.93743
3.0,2,81.0,106.074165
3.0,2,90.0,103.46357
2.0,2,97.0,108.6112
2.0,2,103.0,106.21059
2.0,2,115.0,107.690544
2.0,2,117.0,103.79145
2.0,2,130.0,107.21322
2.0,2,132.0,106.3196
2.0,2,136.0,103.13055
2.0,2,150.0,99.65632
2.0,2,128.0,97.94053
2.0,2,144.0,101.25668
2.0,2,146.0,100.28682
2.0,2,152.0,99.823296
2.0,2,165.0,97.48627
3.0,3,178.0,86.0461
2.0,2,196.0,95.82621
3.0,3,215.0,95.855095
2.0,3,242.0,98.286705
3.0,3,249.0,96.955894
2.0,3,258.0,96.833
3.0,3,259.0,94.47756
2.0,3,239.0,94.91647
2.0,2,224.0,99.89043
2.0,2,182.0,102.54369
2.0,2,111.0,102.739174
2.0,2,59.0,99.51523
2.0,2,43.0,97.483055
2.0,2,50.0,105.77317
2.0,2,54.0,104.38391
2.0,2,38.0,105.87376
2.0,2,40.0,102.50886
2.0,2,56.0,102.57693
2.0,2,64.0,99.35862
2.0,2,65.0,99.776634
2.0,2,63.0,100.205315
2.0,2,73.0,100.642815
2.0,2,74.0,99.08311
2.0,2,84.0,98.53167
2.0,2,80.0,101.33483
2.0,2,96.0,102.18606
1.0,3,109.0,92.16678
2.0,3,110.0,97.382256
3.0,3,102.0,99.0294
2.0,3,105.0,101.75135
2.0,2,105.0,102.81774
2.0,2,94.0,102.57873
2.0,2,92.0,103.70887
2.0,2,85.0,104.99529
2.0,2,61.0,104.14202
2.0,2,54.0,104.20467
2.0,2,46.0,102.98241
2.0,2,46.0,102.53648
2.0,2,56.0,100.22451
2.0,2,57.0,103.80723
2.0,2,59.0,103.10737
3.0,3,61.0,97.048225
2.0,2,76.0,100.67579
2.0,2,87.0,101.9846
2.0,2,99.0,100.26061
2.0,2,104.0,101.28006
2.0,2,92.0,102.23931
0.0,2,89.0,98.78437
2.0,2,85.0,102.51106
2.0,2,99.0,102.94297
2.0,2,98.0,99.476616
2.0,2,84.0,97.23269
2.0,1,83.0,94.606926
2.0,1,102.0,94.03186
2.0,2,84.0,101.02288
2.0,2,91.0,100.611565
2.0,1,104.0,98.44038
2.0,1,95.0,96.7432
2.0,1,88.0,96.764435
2.0,1,78.0,98.365715
0.0,1,84.0,94.792175
2.0,1,99.0,100.9159
2.0,1,93.0,100.18348
2.0,1,79.0,99.000755
2.0,1,79.0,97.81374
2.0,1,79.0,95.9568
2.0,1,91.0,94.742485
2.0,1,88.0,93.705475
2.0,1,92.0,93.557396
2.0,2,95.0,95.407875
3.0,3,107.0,90.52964
2.0,2,123.0,94.363464
2.0,2,117.0,96.35384
2.0,2,140.0,97.08198
3.0,3,150.0,94.60999
3.0,2,150.0,95.20495
1.0,1,132.0,96.351456
3.0,3,160.0,93.45449
1.0,1,158.0,96.64518
1.0,1,157.0,96.614914
1.0,1,113.0,96.09963
1.0,1,51.0,93.08128
1.0,1,13.0,91.8453
1.0,1,12.0,95.17905
1.0,1,7.0,96.880554
1.0,1,10.0,97.938835
1.0,1,8.0,99.51966
1.0,1,8.0,103.44352
1.0,1,10.0,104.47825
3.0,3,13.0,98.259315
2.0,1,18.0,102.239815
3.0,3,21.0,103.990364
3.0,3,21.0,103.78658
2.0,2,15.0,103.22268
3.0,3,10.0,101.66201
2.0,1,8.0,104.46417
3.0,3,9.0,106.159485
3.0,1,8.0,106.829544
3.0,1,15.0,109.12093
3.0,1,20.0,109.814995
3.0,1,20.0,108.05869
3.0,1,18.0,105.78048
2.0,1,15.0,108.16618
2.0,1,15.0,104.67788
2.0,1,16.0,101.465294
2.0,1,19.0,98.50312
2.0,1,23.0,102.55096
2.0,2,24.0,104.456795
2.0,2,26.0,103.559044
2.0,2,27.0,100.80375
2.0,2,27.0,104.74668
1.0,1,26.0,94.79658
2.0,1,23.0,96.27143
1.0,1,28.0,86.6048
2.0,1,27.0,86.80648
2.0,1,29.0,87.855354
1.0,1,31.0,92.48794
3.0,3,26.0,96.93421
1.0,3,26.0,98.21084
3.0,3,23.0,96.67974
3.0,1,39.0,93.755196
1.0,1,39.0,93.89172
1.0,1,40.0,96.078224
3.0,3,40.0,96.701485
1.0,1,94.0,99.97385
1.0,0,102.0,98.92037
1.0,1,100.0,99.039444
1.0,1,26.0,100.98891
1.0,1,19.0,100.35665
1.0,1,13.0,100.24146
1.0,1,17.0,104.92916
1.0,1,12.0,107.180275
1.0,1,16.0,107.368675
1.0,2,12.0,109.04395
1.0,1,13.0,103.4217
1.0,1,12.0,101.365074
1.0,1,14.0,103.403206
1.0,1,11.0,103.413765
3.0,3,8.0,100.07161
3.0,1,17.0,102.01884
1.0,1,13.0,103.29545
3.0,3,12.0,104.62209
1.0,1,13.0,105.93073
0.0,1,19.0,107.40185
2.0,1,27.0,106.97008
0.0,3,27.0,106.39447
0.0,1,38.0,101.71508
3.0,3,44.0,99.48789
3.0,1,44.0,98.86738
3.0,1,43.0,101.84055
3.0,0,49.0,102.795975
2.0,3,35.0,104.69225
3.0,3,18.0,105.20377
2.0,1,15.0,102.80387
2.0,2,21.0,98.58338
2.0,2,29.0,93.80836
2.0,2,21.0,94.97866
2.0,2,34.0,102.62931
2.0,2,32.0,106.80344
2.0,2,24.0,110.78837
2.0,2,32.0,108.90475
2.0,2,32.0,103.34759
2.0,2,34.0,97.99683
2.0,2,39.0,101.49824
2.0,2,40.0,107.20728
2.0,2,44.0,101.13302
3.0,3,38.0,84.70408
3.0,2,38.0,94.48675
3.0,2,42.0,92.98647
3.0,2,44.0,95.2494
3.0,1,54.0,94.49327
3.0,1,62.0,98.41512
3.0,2,78.0,102.48791
3.0,2,77.0,106.07383
0.0,2,75.0,107.244286
0.0,2,67.0,107.83619
3.0,3,52.0,108.05505
3.0,2,41.0,106.0544
3.0,2,29.0,104.7604
3.0,2,21.0,105.943596
1.0,2,19.0,101.843056
0.0,3,8.0,99.054924
3.0,3,14.0,97.50543
2.0,2,30.0,98.32252
2.0,2,29.0,97.30388
3.0,3,38.0,96.25446
3.0,2,63.0,95.97962
2.0,2,63.0,91.08296
1.0,2,63.0,88.268936
3.0,3,79.0,83.990074
2.0,2,71.0,86.14744
0.0,2,96.0,87.66584
1.0,0,102.0,89.870865
1.0,1,113.0,91.643105
1.0,1,73.0,93.306496
1.0,1,67.0,94.47988
1.0,1,67.0,95.34637
3.0,3,88.0,95.03762
2.0,2,85.0,95.78395
2.0,2,88.0,95.68497
2.0,2,104.0,95.1255
2.0,2,100.0,94.34949
2.0,2,99.0,97.04584
2.0,2,100.0,93.23992
2.0,2,107.0,94.23466
2.0,2,104.0,95.11537
2.0,2,90.0,97.878334
2.0,2,100.0,103.11128
2.0,2,99.0,101.84525
2.0,2,95.0,98.5945
2.0,2,97.0,99.093605
2.0,2,90.0,99.29909
2.0,2,76.0,100.21477
2.0,2,72.0,102.93467
2.0,2,81.0,104.49093
3.0,3,84.0,94.80676
3.0,2,90.0,100.21575
3.0,2,96.0,99.83679
2.0,3,115.0,95.19309
2.0,2,115.0,90.30882
3.0,3,108.0,89.140785
3.0,3,125.0,89.26647
3.0,2,123.0,93.8386
0.0,3,127.0,97.51971
2.0,3,132.0,102.075455
3.0,3,125.0,106.759964
2.0,3,119.0,109.56056
3.0,3,127.0,107.38827
2.0,2,139.0,112.3215
2.0,2,134.0,111.89426
2.0,2,131.0,110.51954
2.0,2,135.0,107.55011
2.0,2,137.0,105.4302
2.0,2,143.0,101.09539
2.0,2,140.0,99.70665
2.0,2,86.0,93.47343
1.0,2,83.0,88.291534
1.0,2,83.0,92.90809
3.0,3,68.0,86.922844
1.0,2,53.0,94.859566
1.0,1,52.0,92.55918
0.0,1,46.0,90.03098
1.0,1,49.0,95.80566
1.0,1,59.0,96.51307
1.0,1,52.0,94.45739
1.0,1,43.0,95.09056
1.0,1,46.0,97.75489
1.0,1,40.0,98.7315
1.0,1,32.0,97.79708
0.0,0,29.0,96.76629
0.0,0,33.0,98.169304
0.0,2,37.0,99.586845
2.0,1,37.0,95.97854
2.0,2,62.0,96.53332
2.0,2,80.0,94.40032
2.0,1,62.0,93.03857
2.0,1,53.0,93.696495
1.0,0,59.0,91.353355
1.0,1,51.0,95.80256
0.0,1,60.0,92.477936
2.0,1,59.0,95.58295
2.0,1,55.0,99.858345
3.0,3,49.0,101.75398
2.0,1,52.0,100.631615
2.0,1,55.0,101.80363
2.0,1,24.0,101.659775
3.0,3,21.0,100.45847
1.0,1,18.0,99.64495
0.0,0,25.0,97.61323
1.0,1,25.0,99.81257
1.0,1,18.0,100.31078
0.0,1,18.0,96.033966
3.0,3,24.0,96.476524
3.0,1,20.0,99.65119
0.0,3,31.0,101.39582
2.0,3,31.0,106.51462
2.0,1,28.0,110.16304
3.0,3,31.0,109.87193
2.0,3,28.0,111.78425
3.0,3,34.0,116.24129
2.0,3,32.0,116.158875
1.0,3,44.0,111.21264
1.0,2,46.0,108.15763
1.0,2,43.0,105.637886
1.0,2,48.0,105.99371
1.0,2,57.0,102.56283
1.0,2,53.0,96.614456
1.0,2,64.0,96.7284
1.0,2,52.0,95.66359
1.0,2,37.0,92.53149
0.0,3,35.0,83.198814
1.0,2,39.0,89.18474
1.0,0,31.0,93.914955
1.0,0,29.0,95.179955
1.0,2,28.0,96.319466
1.0,2,32.0,98.46937
3.0,3,33.0,97.08131
2.0,3,25.0,102.9525
2.0,2,30.0,105.96517
2.0,2,28.0,106.34738
2.0,2,36.0,107.002754
2.0,2,43.0,108.014946
2.0,2,43.0,105.51313
2.0,2,54.0,111.7794
2.0,2,56.0,109.707855
2.0,2,45.0,108.932915
2.0,2,48.0,108.90838
2.0,2,57.0,107.80885
2.0,2,50.0,104.90774
2.0,2,47.0,107.36988
0.0,1,48.0,91.53121
0.0,2,62.0,100.90286
0.0,2,77.0,101.01784
0.0,2,83.0,101.85717
3.0,3,87.0,97.69094
3.0,3,88.0,99.74433
3.0,3,107.0,102.79038
3.0,3,88.0,106.93671
3.0,2,88.0,106.5673
2.0,3,79.0,106.70086
2.0,2,60.0,107.4342
3.0,2,48.0,106.02016
2.0,2,38.0,106.67214
2.0,2,42.0,113.52338
2.0,2,47.0,112.26151
2.0,2,53.0,109.71545
2.0,2,52.0,105.81773
2.0,2,51.0,111.901764
2.0,2,53.0,110.93618
2.0,2,51.0,112.18511
2.0,2,54.0,109.20123
1.0,3,54.0,93.04584
2.0,2,54.0,101.68429
2.0,2,53.0,96.50742
2.0,2,57.0,98.03833
2.0,2,80.0,94.58803
2.0,1,84.0,95.75414
0.0,3,90.0,90.37273
3.0,3,95.0,95.36846
2.0,1,108.0,98.22599
3.0,3,102.0,98.15928
0.0,3,90.0,99.42736
3.0,3,76.0,100.366325
3.0,2,54.0,99.92545
1.0,2,43.0,104.28755
3.0,2,43.0,105.60125
1.0,2,45.0,111.73852
2.0,2,43.0,110.70733
2.0,2,49.0,109.03988
3.0,3,56.0,104.8471
2.0,2,55.0,110.19331
2.0,2,59.0,109.29722
2.0,2,60.0,110.38709
2.0,2,68.0,106.382034
2.0,2,70.0,105.551155
2.0,2,81.0,100.93188
2.0,2,90.0,100.63481
2.0,2,108.0,100.87111
2.0,2,109.0,100.82331
3.0,3,106.0,83.64321
2.0,3,96.0,91.651276
3.0,3,82.0,90.37833
2.0,3,87.0,94.231995
2.0,2,101.0,100.028725
2.0,2,99.0,101.37568
2.0,2,104.0,102.154625
3.0,3,101.0,96.95397
1.0,2,88.0,98.4643
1.0,2,9.0,98.33465
1.0,2,9.0,98.91192
1.0,2,6.0,97.6325
0.0,0,6.0,93.65537
1.0,1,7.0,97.01527
0.0,0,7.0,94.04959
0.0,1,9.0,95.00899
1.0,0,10.0,92.23104
0.0,3,12.0,96.228325
1.0,3,10.0,96.13024
1.0,1,17.0,98.51177
3.0,3,24.0,95.313896
0.0,3,25.0,94.02596
1.0,3,19.0,94.41787
0.0,3,17.0,94.9856
1.0,3,14.0,93.26242
1.0,3,8.0,95.943054
1.0,1,6.0,94.37795
1.0,1,6.0,91.508766
1.0,1,5.0,91.365105
1.0,1,4.0,98.189644
1.0,1,3.0,101.07024
1.0,1,3.0,102.06358
1.0,1,5.0,100.4454
1.0,1,5.0,104.65548
1.0,1,5.0,103.94587
1.0,1,7.0,103.67983
0.0,0,6.0,95.709404
2.0,2,9.0,102.72204
2.0,2,8.0,100.373695
2.0,2,19.0,98.905106
2.0,2,26.0,97.08282
2.0,2,26.0,96.32804
3.0,3,38.0,95.53865
0.0,3,69.0,103.36237
3.0,3,45.0,106.52795
3.0,3,33.0,106.73374
3.0,1,24.0,107.950485
1.0,1,29.0,107.32305
1.0,1,25.0,107.91631
1.0,1,26.0,107.761086
0.0,0,25.0,100.55488
3.0,3,45.0,99.26043
0.0,3,58.0,99.35531
3.0,3,59.0,102.65979
2.0,3,48.0,103.75631
2.0,2,45.0,107.82133
3.0,3,48.0,108.79078
1.0,1,43.0,104.13821
2.0,0,11.0,103.893234
2.0,0,11.0,104.76911
2.0,2,19.0,104.767525
2.0,2,25.0,102.32638
0.0,0,30.0,96.432686
3.0,3,44.0,102.71641
3.0,0,38.0,103.1275
1.0,1,33.0,102.09566
3.0,1,35.0,102.33477
2.0,1,41.0,105.041214
1.0,1,32.0,109.815796
3.0,0,32.0,109.89705
3.0,0,25.0,109.12545
2.0,0,17.0,106.748634
2.0,0,32.0,103.11517
0.0,0,20.0,100.41913
0.0,0,15.0,99.61292
0.0,2,33.0,103.3656
0.0,2,19.0,101.10979
0.0,2,22.0,97.70451
2.0,0,31.0,94.20331
3.0,3,49.0,96.661446
2.0,2,52.0,98.22138
2.0,0,59.0,98.877655
3.0,3,67.0,99.73981
2.0,3,62.0,101.44324
2.0,3,58.0,107.33523
2.0,1,50.0,105.73008
1.0,1,71.0,98.18783
3.0,3,76.0,96.41176
3.0,3,82.0,95.47875
3.0,3,83.0,95.89628
3.0,3,99.0,94.1259
2.0,3,78.0,97.01592
2.0,2,80.0,97.857124
2.0,2,77.0,97.880714
2.0,2,79.0,99.011856
3.0,3,79.0,97.21544
2.0,1,59.0,105.78519
2.0,1,75.0,105.01124
2.0,1,94.0,101.89318
2.0,1,88.0,104.71703
3.0,3,88.0,98.05628
2.0,3,85.0,102.1287
3.0,3,87.0,103.52737
3.0,3,94.0,101.697716
2.0,3,103.0,100.135735
0.0,3,101.0,98.40938
0.0,1,114.0,98.457184
1.0,3,123.0,97.667534
1.0,3,122.0,101.42162
1.0,1,96.0,102.9232
1.0,1,51.0,100.39773
0.0,1,23.0,95.68691
0.0,1,59.0,98.390495
0.0,1,43.0,98.13406
1.0,0,13.0,96.80912
0.0,0,13.0,99.581474
0.0,0,16.0,100.61033
0.0,1,13.0,102.253365
1.0,0,12.0,97.288055
3.0,2,18.0,99.238106
3.0,2,16.0,102.91101
3.0,2,15.0,105.449776
3.0,2,20.0,104.84362
2.0,2,17.0,102.78853
2.0,2,19.0,107.63451
2.0,2,40.0,103.35462
2.0,2,44.0,94.13932
3.0,3,33.0,86.71039
2.0,3,33.0,90.518875
3.0,3,37.0,84.359726
0.0,2,37.0,84.05627
1.0,1,50.0,85.21909
1.0,1,51.0,90.3464
1.0,1,39.0,93.0644
1.0,1,28.0,97.034225
1.0,1,35.0,99.4943
0.0,0,31.0,101.434746
1.0,0,31.0,105.94103
3.0,3,27.0,107.57473
3.0,3,23.0,106.53499
1.0,3,18.0,106.19759
3.0,3,16.0,104.64362
1.0,2,12.0,107.59344
3.0,2,14.0,108.89413
3.0,2,14.0,108.79316
2.0,2,10.0,106.949936
2.0,2,20.0,104.98618
2.0,2,30.0,102.72715
2.0,2,40.0,95.13151
1.0,2,44.0,90.99054
2.0,2,38.0,90.36502
2.0,2,50.0,90.2683
3.0,3,64.0,83.869095
3.0,2,99.0,82.58413
3.0,2,110.0,84.7542
0.0,3,105.0,84.06522
0.0,1,108.0,87.790565
0.0,1,121.0,93.4061
3.0,3,126.0,95.75455
1.0,3,103.0,98.38134
3.0,3,78.0,98.12882
3.0,3,93.0,100.07038
2.0,3,49.0,102.812614
3.0,3,29.0,105.636986
2.0,3,25.0,107.57195
3.0,3,34.0,110.81462
2.0,2,39.0,111.925285
2.0,2,41.0,112.71118
2.0,2,48.0,117.777885
1.0,2,49.0,103.93879
2.0,2,19.0,99.280205
1.0,2,14.0,104.079994
0.0,2,24.0,101.81644
1.0,3,22.0,101.71536
1.0,1,30.0,100.091125
0.0,0,30.0,96.5024
0.0,1,37.0,101.627655
0.0,1,35.0,102.63068
3.0,3,39.0,101.96958
3.0,1,38.0,103.677086
1.0,3,35.0,102.90765
1.0,1,29.0,101.506004
1.0,1,28.0,99.93369
1.0,1,18.0,101.567055
1.0,1,25.0,100.29686
1.0,1,34.0,97.82699
1.0,1,24.0,95.249374
3.0,3,23.0,92.2713
3.0,1,30.0,99.90467
3.0,2,35.0,102.58566
3.0,2,46.0,104.21571
3.0,2,47.0,108.05091
2.0,2,39.0,105.473404
2.0,2,50.0,106.62649
2.0,2,54.0,108.232796
2.0,2,59.0,105.79881
2.0,2,58.0,105.163826
2.0,2,70.0,104.87191
2.0,2,90.0,100.41713
2.0,2,106.0,99.15218
2.0,2,128.0,99.47596
3.0,3,118.0,85.84236
0.0,3,111.0,90.888695
2.0,2,131.0,94.31766
3.0,3,153.0,93.83287
3.0,3,169.0,94.769196
0.0,3,161.0,97.111824
0.0,3,141.0,100.29605
3.0,3,117.0,102.18053
3.0,3,117.0,102.39521
2.0,3,101.0,102.956245
2.0,3,94.0,105.062294
2.0,2,89.0,103.44959
2.0,2,82.0,103.66025
2.0,2,105.0,109.43864
2.0,2,130.0,109.33612
2.0,2,161.0,107.24632
2.0,2,156.0,105.30386
1.0,2,100.0,99.116714
1.0,2,62.0,103.67976
2.0,2,84.0,91.77273
2.0,2,61.0,90.42733
3.0,3,80.0,85.67838
1.0,2,113.0,90.68061
2.0,3,140.0,90.15533
3.0,3,134.0,91.32044
3.0,1,117.0,93.1652
2.0,3,112.0,95.173065
2.0,1,130.0,99.730034
2.0,1,148.0,101.97747
2.0,1,162.0,100.55898
2.0,1,169.0,102.15887
3.0,3,164.0,96.07334
2.0,3,169.0,99.42632
3.0,3,155.0,98.62415
2.0,3,178.0,99.21223
2.0,2,191.0,102.69926
2.0,2,196.0,105.11629
3.0,2,138.0,101.02158
2.0,2,132.0,104.4757
2.0,2,105.0,105.48272
2.0,2,111.0,106.81627
2.0,2,96.0,105.50079
2.0,2,105.0,104.53423
3.0,3,108.0,94.16815
3.0,3,111.0,98.05375
3.0,2,103.0,101.066475
2.0,2,114.0,101.53652
2.0,2,176.0,100.71218
2.0,2,221.0,100.26479
2.0,2,225.0,95.30845
0.0,1,84.0,91.551735
3.0,3,13.0,95.81332
3.0,1,20.0,99.078804
0.0,1,28.0,98.17454
3.0,3,29.0,97.982605
1.0,1,24.0,96.94519
0.0,3,32.0,93.80536
3.0,3,40.0,91.47763
2.0,3,47.0,90.98946
2.0,2,49.0,94.1408
2.0,2,77.0,94.115364
2.0,2,103.0,93.87796
2.0,2,119.0,95.37236
2.0,2,132.0,97.99916
2.0,2,148.0,99.424965
2.0,2,38.0,97.21303
2.0,2,60.0,98.18894
3.0,3,76.0,90.65952
3.0,3,56.0,94.24353
3.0,0,62.0,96.07079
3.0,1,63.0,97.41294
0.0,3,75.0,97.97646
1.0,3,67.0,100.71284
3.0,3,74.0,98.89677
3.0,3,71.0,96.89916
3.0,1,76.0,96.15879
1.0,1,79.0,97.13461
3.0,3,82.0,95.85667
1.0,1,53.0,98.81157
1.0,1,46.0,97.60371
1.0,1,46.0,97.970055
3.0,3,45.0,94.85564
0.0,3,24.0,100.02891
3.0,3,11.0,98.230156
3.0,3,22.0,106.749245
2.0,2,47.0,106.39909
2.0,2,83.0,107.05169
2.0,2,77.0,110.71825
2.0,2,80.0,106.26969
2.0,2,108.0,106.07229
2.0,2,121.0,109.87501
3.0,3,144.0,95.519035
2.0,2,143.0,97.60158
3.0,2,151.0,93.035515
3.0,2,153.0,92.00309
0.0,1,146.0,91.2864
3.0,3,141.0,94.13933
1.0,1,151.0,94.73704
3.0,1,158.0,93.64568
3.0,1,119.0,93.8067
2.0,1,137.0,96.0345
2.0,1,191.0,96.54519
2.0,1,200.0,94.55921
2.0,1,200.0,92.1515
2.0,2,181.0,95.94467
