actual_value_1,predicted_value_1,actual_value_2,predicted_value_2
0.0,2,48.0,94.8117
1.0,2,51.0,94.05301
1.0,2,57.0,91.09806
0.0,1,49.0,95.076904
0.0,1,46.0,90.52505
0.0,1,40.0,88.97953
0.0,1,39.0,90.33176
0.0,1,33.0,90.06228
0.0,1,26.0,87.992805
0.0,1,34.0,84.19059
1.0,1,22.0,91.67864
1.0,1,22.0,88.83506
1.0,1,21.0,89.74206
1.0,1,16.0,90.67112
1.0,1,17.0,89.11825
1.0,1,8.0,88.65344
1.0,2,17.0,90.82437
1.0,2,15.0,91.043
2.0,3,20.0,94.59058
2.0,1,22.0,99.02517
2.0,1,30.0,99.560905
2.0,1,28.0,96.89487
2.0,1,35.0,93.84971
3.0,3,40.0,93.50741
2.0,3,46.0,95.568184
2.0,3,45.0,97.39954
3.0,3,47.0,94.64544
3.0,3,47.0,96.53207
1.0,3,57.0,96.17153
1.0,3,65.0,95.95426
1.0,1,72.0,94.27943
3.0,3,75.0,93.042534
3.0,3,82.0,94.56464
1.0,3,53.0,94.5288
1.0,1,21.0,93.27171
1.0,1,23.0,89.37084
2.0,2,23.0,94.3372
2.0,2,23.0,89.6349
2.0,2,23.0,84.69164
2.0,2,30.0,83.614494
2.0,2,29.0,85.59692
2.0,2,40.0,89.06869
2.0,2,52.0,93.56445
2.0,2,64.0,98.34733
2.0,2,65.0,102.91324
2.0,2,58.0,106.74099
2.0,2,54.0,109.47057
2.0,2,42.0,106.66581
2.0,2,43.0,104.72792
3.0,3,40.0,91.710976
1.0,3,50.0,94.80334
3.0,3,47.0,92.08961
3.0,1,57.0,97.373146
1.0,3,80.0,97.41351
1.0,1,108.0,98.16487
0.0,1,106.0,100.59442
2.0,1,98.0,100.97211
2.0,1,112.0,99.7053
3.0,3,104.0,93.62527
0.0,3,86.0,94.82787
1.0,3,82.0,96.67369
1.0,1,52.0,98.64807
1.0,1,42.0,95.25863
1.0,1,45.0,95.45048
1.0,1,34.0,99.009026
1.0,1,30.0,98.83358
1.0,1,30.0,99.86779
1.0,1,40.0,97.53716
1.0,1,36.0,95.49053
1.0,1,29.0,95.61205
1.0,1,25.0,98.06005
1.0,1,32.0,101.515625
1.0,1,38.0,104.40905
1.0,1,34.0,104.361115
1.0,1,32.0,104.20136
1.0,1,34.0,105.32234
1.0,1,29.0,105.211
1.0,1,26.0,103.68269
1.0,1,23.0,103.18495
1.0,1,22.0,104.38906
1.0,1,17.0,104.19803
1.0,1,11.0,104.21605
1.0,1,20.0,102.675354
1.0,1,14.0,102.25442
1.0,1,16.0,103.71516
1.0,1,14.0,105.276634
1.0,1,14.0,105.13025
3.0,2,18.0,99.98318
3.0,1,12.0,99.898186
2.0,2,19.0,100.14454
3.0,3,19.0,97.5962
3.0,2,25.0,99.77108
2.0,2,30.0,97.330574
2.0,2,25.0,97.30352
3.0,3,27.0,89.878494
3.0,3,30.0,94.929665
3.0,3,76.0,100.08052
0.0,3,68.0,102.18421
3.0,3,77.0,101.172264
3.0,3,68.0,98.45775
1.0,1,59.0,92.97934
1.0,1,45.0,88.999954
1.0,1,37.0,90.34146
1.0,1,89.0,92.99486
0.0,1,52.0,91.91415
0.0,1,40.0,93.8678
0.0,1,45.0,92.82106
2.0,1,69.0,90.6217
2.0,1,80.0,89.54841
2.0,2,96.0,92.50506
2.0,1,107.0,89.626205
2.0,2,111.0,95.56657
2.0,2,121.0,98.66215
2.0,2,109.0,102.63135
2.0,2,94.0,99.99764
2.0,2,95.0,98.76086
2.0,2,105.0,97.19521
2.0,2,94.0,101.88519
0.0,1,121.0,104.34861
2.0,1,203.0,103.70955
3.0,3,84.0,97.49428
1.0,1,96.0,99.4513
2.0,3,83.0,92.27221
3.0,1,85.0,91.76351
0.0,1,93.0,92.89698
1.0,1,89.0,95.803444
1.0,1,75.0,100.17596
0.0,1,57.0,102.18824
0.0,1,271.0,102.68217
0.0,0,50.0,103.23574
0.0,0,74.0,101.705475
2.0,0,56.0,104.07098
1.0,0,48.0,98.5971
0.0,2,60.0,98.82328
0.0,2,49.0,94.9697
2.0,2,45.0,98.83372
0.0,2,42.0,96.74145
2.0,2,38.0,97.59293
2.0,2,43.0,100.905945
2.0,2,47.0,98.76635
2.0,2,63.0,96.48635
2.0,2,71.0,94.76118
2.0,2,105.0,93.153145
3.0,3,74.0,85.93339
3.0,2,71.0,96.287125
2.0,2,80.0,97.75979
3.0,3,79.0,93.74524
0.0,3,76.0,98.19247
0.0,3,69.0,101.61976
0.0,3,68.0,102.85612
1.0,3,94.0,101.79519
1.0,1,96.0,101.21939
3.0,3,98.0,94.20847
2.0,1,98.0,95.668045
3.0,2,109.0,97.56922
2.0,2,95.0,97.686
2.0,2,87.0,102.84075
2.0,2,90.0,97.68796
2.0,2,69.0,95.00089
2.0,2,54.0,95.05431
2.0,2,52.0,93.39608
2.0,2,48.0,91.94042
2.0,2,40.0,90.89038
2.0,2,41.0,90.24154
2.0,2,21.0,90.25173
2.0,2,28.0,94.72832
2.0,2,28.0,97.790146
2.0,2,34.0,98.556984
2.0,2,58.0,98.35335
2.0,2,64.0,95.33386
3.0,3,68.0,88.670204
2.0,3,70.0,96.46403
0.0,3,68.0,97.50049
3.0,3,77.0,98.555336
0.0,3,84.0,95.914795
3.0,3,89.0,95.15107
2.0,3,103.0,98.205246
3.0,3,99.0,96.02567
3.0,2,100.0,96.71068
3.0,2,132.0,96.72361
2.0,2,198.0,96.594284
2.0,2,119.0,97.007256
2.0,2,137.0,91.51488
2.0,2,77.0,94.42852
2.0,2,93.0,92.02077
2.0,2,124.0,95.23128
2.0,2,146.0,95.223434
2.0,2,143.0,94.31453
2.0,2,115.0,92.03202
2.0,2,107.0,93.12946
2.0,2,99.0,93.96109
2.0,2,100.0,96.18327
0.0,2,103.0,94.37554
1.0,2,75.0,100.781235
1.0,2,61.0,98.12585
0.0,1,83.0,98.91131
3.0,3,90.0,92.91552
3.0,1,70.0,93.86234
3.0,1,75.0,98.27674
1.0,1,83.0,98.82329
3.0,3,79.0,96.353806
2.0,3,95.0,97.40348
2.0,1,134.0,95.73465
2.0,1,161.0,94.098236
2.0,1,151.0,92.907555
2.0,2,147.0,93.2786
2.0,2,143.0,90.34031
2.0,2,132.0,89.265495
2.0,2,119.0,89.48376
2.0,2,102.0,90.586876
2.0,2,97.0,88.95849
3.0,3,104.0,84.04776
2.0,2,123.0,90.49771
3.0,3,141.0,90.79893
3.0,3,167.0,93.94687
3.0,3,174.0,94.192406
3.0,3,196.0,94.178795
3.0,3,215.0,95.195274
3.0,1,214.0,94.51394
1.0,3,197.0,92.46198
0.0,1,168.0,92.12296
0.0,1,122.0,93.28411
0.0,1,66.0,95.96818
0.0,1,36.0,96.34969
0.0,1,20.0,98.523766
0.0,1,17.0,95.50784
3.0,3,18.0,94.00759
3.0,3,14.0,99.061966
0.0,3,16.0,103.19816
2.0,2,18.0,100.79611
2.0,2,20.0,101.90885
2.0,2,22.0,101.420456
2.0,2,22.0,105.48179
2.0,2,45.0,102.79499
2.0,2,121.0,100.371346
2.0,2,122.0,96.79026
2.0,2,114.0,95.13593
2.0,2,106.0,93.17599
3.0,3,62.0,88.77119
2.0,2,84.0,94.431496
3.0,3,79.0,93.495636
3.0,3,80.0,97.78004
0.0,3,85.0,95.94717
3.0,3,81.0,95.0529
3.0,3,79.0,94.717705
1.0,2,80.0,94.82231
1.0,1,79.0,94.39551
3.0,3,85.0,87.51432
3.0,2,85.0,90.31593
3.0,2,81.0,95.17239
3.0,2,90.0,97.91479
2.0,2,97.0,100.373245
2.0,2,103.0,99.7716
2.0,2,115.0,101.12857
2.0,2,117.0,96.067276
2.0,2,130.0,95.396126
2.0,2,132.0,94.230064
2.0,2,136.0,93.48519
2.0,2,150.0,92.21889
2.0,2,128.0,90.25887
2.0,2,144.0,91.006165
2.0,2,146.0,89.42374
2.0,2,152.0,89.53351
2.0,2,165.0,86.40526
3.0,3,178.0,81.586494
2.0,2,196.0,90.421196
3.0,3,215.0,85.608116
2.0,3,242.0,86.90884
3.0,3,249.0,87.02068
2.0,2,258.0,88.90746
3.0,3,259.0,88.44033
2.0,3,239.0,90.95098
2.0,2,224.0,91.69265
2.0,2,182.0,92.006836
2.0,2,111.0,92.37403
2.0,1,59.0,88.12765
2.0,1,43.0,84.85697
2.0,2,50.0,88.21993
2.0,2,54.0,83.96369
2.0,2,38.0,84.14961
2.0,2,40.0,85.584465
2.0,2,56.0,91.20445
2.0,2,64.0,92.98098
2.0,2,65.0,95.52722
2.0,2,63.0,97.53146
2.0,2,73.0,99.89921
2.0,2,74.0,98.43258
2.0,2,84.0,97.25493
2.0,2,80.0,99.43364
2.0,2,96.0,101.83192
1.0,0,109.0,95.14222
2.0,2,110.0,100.5082
3.0,3,102.0,96.16738
2.0,2,105.0,101.821
2.0,2,105.0,101.23708
2.0,2,94.0,98.336426
2.0,2,92.0,95.96717
2.0,2,85.0,95.778625
2.0,2,61.0,95.55045
2.0,2,54.0,98.37464
2.0,2,46.0,95.628044
2.0,2,46.0,92.20011
2.0,2,56.0,87.37867
2.0,2,57.0,98.05756
2.0,2,59.0,93.41715
3.0,3,61.0,86.011116
2.0,2,76.0,93.60236
2.0,2,87.0,101.92524
2.0,2,99.0,103.72254
2.0,2,104.0,100.249886
2.0,2,92.0,98.7946
0.0,2,89.0,97.41655
2.0,2,85.0,98.85009
2.0,2,99.0,99.089355
2.0,2,98.0,96.29345
2.0,2,84.0,92.14377
2.0,1,83.0,89.087746
2.0,1,102.0,87.58074
2.0,2,84.0,90.76887
2.0,2,91.0,85.200554
2.0,2,104.0,83.53245
2.0,2,95.0,81.752495
2.0,2,88.0,83.42394
2.0,1,78.0,81.52132
0.0,0,84.0,86.72216
2.0,1,99.0,90.414314
2.0,2,93.0,89.0528
2.0,1,79.0,89.23084
2.0,2,79.0,87.206375
2.0,2,79.0,86.051735
2.0,2,91.0,86.53732
2.0,2,88.0,88.76341
2.0,2,92.0,89.94904
2.0,2,95.0,89.40559
3.0,3,107.0,87.989334
2.0,2,123.0,90.78554
2.0,2,117.0,91.40681
2.0,2,140.0,93.935
3.0,3,150.0,91.17456
3.0,2,150.0,93.07351
1.0,2,132.0,93.76659
3.0,3,160.0,92.815605
1.0,1,158.0,97.26164
1.0,1,157.0,94.429405
1.0,1,113.0,88.90453
1.0,1,51.0,84.12861
1.0,1,13.0,85.536064
1.0,1,12.0,91.87786
1.0,1,7.0,97.31695
1.0,1,10.0,101.89478
1.0,1,8.0,101.43807
1.0,1,8.0,105.82584
1.0,1,10.0,108.22337
3.0,3,13.0,99.926575
2.0,0,18.0,104.59304
3.0,3,21.0,109.719536
3.0,3,21.0,113.67024
2.0,3,15.0,103.64335
3.0,3,10.0,95.02313
2.0,3,8.0,94.89176
3.0,3,9.0,94.40357
3.0,1,8.0,97.589355
3.0,1,15.0,100.14803
3.0,1,20.0,100.62745
3.0,1,20.0,99.64567
3.0,1,18.0,97.641266
2.0,1,15.0,98.12086
2.0,1,15.0,93.72092
2.0,1,16.0,92.81651
2.0,1,19.0,88.85674
2.0,2,23.0,93.64938
2.0,2,24.0,94.692085
2.0,2,26.0,98.528465
2.0,2,27.0,96.38166
2.0,2,27.0,97.94526
1.0,2,26.0,101.50288
2.0,2,23.0,102.0949
1.0,2,28.0,100.550964
2.0,2,27.0,96.53008
2.0,2,29.0,98.44176
1.0,2,31.0,99.279755
3.0,3,26.0,97.12313
1.0,2,26.0,99.4126
3.0,3,23.0,96.94052
3.0,3,39.0,100.13372
1.0,1,39.0,95.621284
1.0,1,40.0,97.49136
3.0,3,40.0,91.448296
1.0,1,94.0,91.24059
1.0,1,102.0,92.744995
1.0,1,100.0,85.69279
1.0,1,26.0,87.5458
1.0,1,19.0,90.471306
1.0,1,13.0,89.908104
1.0,1,17.0,90.77541
1.0,1,12.0,91.656906
1.0,1,16.0,93.864876
1.0,1,12.0,96.67312
1.0,1,13.0,97.722176
1.0,1,12.0,99.71177
1.0,1,14.0,110.32768
1.0,1,11.0,113.280205
3.0,3,8.0,91.246284
3.0,2,17.0,95.89728
1.0,2,13.0,94.0687
3.0,3,12.0,92.807625
1.0,1,13.0,95.334114
0.0,1,19.0,95.183205
2.0,1,27.0,94.97089
0.0,3,27.0,95.4577
0.0,1,38.0,96.50732
3.0,3,44.0,93.692924
3.0,1,44.0,94.35802
3.0,1,43.0,95.45692
3.0,1,49.0,96.128365
2.0,2,35.0,96.97358
3.0,2,18.0,92.197624
2.0,2,15.0,89.75612
2.0,2,21.0,90.23612
2.0,2,29.0,98.71131
2.0,2,21.0,102.32696
2.0,2,34.0,98.266304
2.0,2,32.0,92.82999
2.0,2,24.0,92.18516
2.0,2,32.0,95.559364
2.0,2,32.0,92.617
2.0,2,34.0,91.31384
2.0,2,39.0,91.907326
2.0,2,40.0,94.94679
2.0,2,44.0,98.18322
3.0,3,38.0,92.49909
3.0,2,38.0,101.51148
3.0,2,42.0,105.18224
3.0,1,44.0,104.31762
3.0,1,54.0,99.79709
3.0,1,62.0,99.62463
3.0,1,78.0,102.449165
3.0,1,77.0,105.0524
0.0,1,75.0,104.018456
0.0,2,67.0,103.52435
3.0,3,52.0,98.16889
3.0,2,41.0,96.9253
3.0,2,29.0,96.42658
3.0,2,21.0,98.618904
1.0,2,19.0,98.49163
0.0,2,8.0,94.39231
3.0,3,14.0,90.02892
2.0,2,30.0,94.03309
2.0,2,29.0,96.35772
3.0,3,38.0,91.02191
3.0,2,63.0,97.02183
2.0,3,63.0,101.08183
1.0,0,63.0,101.411896
3.0,3,79.0,95.46468
2.0,3,71.0,98.07549
0.0,3,96.0,96.68103
1.0,3,102.0,95.749756
1.0,1,113.0,96.51377
1.0,1,73.0,96.30669
1.0,1,67.0,95.326706
1.0,1,67.0,93.49389
3.0,3,88.0,86.35737
2.0,3,85.0,90.12429
2.0,2,88.0,93.5767
2.0,2,104.0,95.04122
2.0,2,100.0,94.40777
2.0,2,99.0,97.95829
2.0,2,100.0,99.77807
2.0,2,107.0,101.63186
2.0,2,104.0,100.33112
2.0,2,90.0,97.745605
2.0,2,100.0,98.486824
2.0,2,99.0,98.267075
2.0,2,95.0,94.29289
2.0,2,97.0,97.83788
2.0,2,90.0,97.69254
2.0,2,76.0,95.167656
2.0,2,72.0,95.20311
2.0,2,81.0,96.6022
3.0,3,84.0,85.957756
3.0,2,90.0,95.87698
3.0,2,96.0,98.61091
2.0,3,115.0,97.30779
2.0,2,115.0,96.13044
3.0,3,108.0,91.60756
3.0,2,125.0,94.465355
3.0,2,123.0,96.51623
0.0,2,127.0,96.00469
2.0,2,132.0,96.21174
3.0,2,125.0,96.73191
2.0,2,119.0,97.90394
3.0,3,127.0,92.45171
2.0,2,139.0,97.77085
2.0,2,134.0,98.66291
2.0,2,131.0,97.65684
2.0,2,135.0,98.16337
2.0,2,137.0,95.48484
2.0,2,143.0,93.51493
2.0,2,140.0,93.47195
2.0,2,86.0,94.42152
1.0,1,83.0,95.76272
1.0,2,83.0,98.82902
3.0,3,68.0,94.16248
1.0,2,53.0,98.22441
1.0,1,52.0,97.098366
0.0,1,46.0,94.78974
1.0,2,49.0,96.83655
1.0,2,59.0,96.34459
1.0,2,52.0,93.97117
1.0,2,43.0,92.8358
1.0,2,46.0,91.79917
1.0,2,40.0,89.45225
1.0,1,32.0,85.74806
0.0,2,29.0,93.76975
0.0,2,33.0,93.657974
0.0,2,37.0,94.42562
2.0,2,37.0,92.126564
2.0,2,62.0,89.36296
2.0,2,80.0,88.545654
2.0,2,62.0,87.39719
2.0,2,53.0,87.78269
1.0,0,59.0,92.342155
1.0,2,51.0,93.045006
0.0,2,60.0,93.248535
2.0,2,59.0,91.31771
2.0,1,55.0,92.463554
3.0,3,49.0,90.02247
2.0,2,52.0,91.39298
2.0,2,55.0,92.98098
2.0,2,24.0,94.99157
3.0,3,21.0,88.24239
1.0,2,18.0,91.66976
0.0,3,25.0,93.767555
1.0,3,25.0,93.514786
1.0,2,18.0,95.24526
0.0,3,18.0,93.278656
3.0,3,24.0,92.64085
3.0,2,20.0,95.03541
0.0,2,31.0,91.44094
2.0,2,31.0,91.65539
2.0,2,28.0,92.090836
3.0,3,31.0,87.81441
2.0,2,28.0,90.0967
3.0,3,34.0,89.46853
2.0,2,32.0,91.14771
1.0,2,44.0,92.89074
1.0,2,46.0,92.42903
1.0,2,43.0,89.910385
1.0,2,48.0,90.28351
1.0,2,57.0,89.4865
1.0,2,53.0,88.068794
1.0,2,64.0,89.58759
1.0,2,52.0,89.56792
1.0,2,37.0,87.27718
0.0,3,35.0,88.1455
1.0,1,39.0,93.28327
1.0,1,31.0,94.805504
1.0,1,29.0,95.90061
1.0,1,28.0,95.73738
1.0,2,32.0,95.141014
3.0,3,33.0,90.585335
2.0,2,25.0,96.77474
2.0,2,30.0,99.80235
2.0,2,28.0,100.59617
2.0,2,36.0,101.19612
2.0,2,43.0,96.156654
2.0,2,43.0,90.83956
2.0,2,54.0,97.80195
2.0,2,56.0,93.63639
2.0,2,45.0,92.32731
2.0,2,48.0,92.060646
2.0,2,57.0,93.440025
2.0,2,50.0,92.70229
2.0,2,47.0,98.17822
0.0,2,48.0,90.38845
0.0,2,62.0,97.550156
0.0,2,77.0,95.828186
0.0,2,83.0,95.97591
3.0,3,87.0,87.7958
3.0,1,88.0,91.027176
3.0,2,107.0,96.14798
3.0,2,88.0,98.52422
3.0,2,88.0,98.469734
2.0,2,79.0,96.36416
2.0,2,60.0,95.741646
3.0,2,48.0,91.5725
2.0,2,38.0,91.77364
2.0,2,42.0,98.00162
2.0,2,47.0,97.17558
2.0,2,53.0,95.22571
2.0,2,52.0,92.109985
2.0,2,51.0,93.90545
2.0,2,53.0,94.19398
2.0,2,51.0,94.46261
2.0,2,54.0,93.34399
1.0,3,54.0,90.6086
2.0,2,54.0,97.403786
2.0,2,53.0,93.36593
2.0,2,57.0,94.45125
2.0,1,80.0,92.848015
2.0,1,84.0,91.83599
0.0,3,90.0,87.93156
3.0,3,95.0,91.693436
2.0,1,108.0,92.69504
3.0,3,102.0,90.67642
0.0,1,90.0,93.16259
3.0,3,76.0,91.43665
3.0,2,54.0,95.18082
1.0,2,43.0,99.39255
3.0,2,43.0,96.54516
1.0,2,45.0,99.31432
2.0,2,43.0,99.9925
2.0,2,49.0,100.4754
3.0,3,56.0,91.11055
2.0,2,55.0,95.22548
2.0,2,59.0,97.442
2.0,2,60.0,99.7203
2.0,2,68.0,96.215996
2.0,2,70.0,92.55146
2.0,2,81.0,91.51391
2.0,2,90.0,90.47176
2.0,2,108.0,88.52595
2.0,2,109.0,89.0687
3.0,3,106.0,82.647545
2.0,2,96.0,87.32651
3.0,3,82.0,83.429955
2.0,2,87.0,86.38723
2.0,2,101.0,89.458275
2.0,2,99.0,90.27903
2.0,2,104.0,89.32052
3.0,3,101.0,83.25796
1.0,2,88.0,85.3887
1.0,2,9.0,86.3848
1.0,2,9.0,84.770226
1.0,2,6.0,84.92208
0.0,1,6.0,89.90508
1.0,1,7.0,91.8576
0.0,1,7.0,91.24818
0.0,1,9.0,89.41619
1.0,1,10.0,90.50738
0.0,1,12.0,93.12621
1.0,1,10.0,92.887436
1.0,1,17.0,94.53875
3.0,3,24.0,95.24757
0.0,3,25.0,95.3682
1.0,3,19.0,92.893684
0.0,3,17.0,93.23655
1.0,3,14.0,91.65315
1.0,1,8.0,92.85771
1.0,1,6.0,91.89468
1.0,1,6.0,88.25983
1.0,1,5.0,85.19259
1.0,1,4.0,86.81234
1.0,1,3.0,87.051506
1.0,1,3.0,86.69811
1.0,1,5.0,83.86285
1.0,1,5.0,81.208855
1.0,1,5.0,82.1388
1.0,1,7.0,81.870735
0.0,2,6.0,87.92387
2.0,2,9.0,94.4802
2.0,2,8.0,99.51386
2.0,2,19.0,101.34673
2.0,1,26.0,97.60621
2.0,1,26.0,93.072105
3.0,3,38.0,88.17621
0.0,1,69.0,94.418564
3.0,3,45.0,95.62412
3.0,1,33.0,98.381966
3.0,1,24.0,99.38632
1.0,1,29.0,98.14903
1.0,1,25.0,96.73194
1.0,1,26.0,98.1503
0.0,1,25.0,98.19941
3.0,3,45.0,94.70275
0.0,3,58.0,96.435646
3.0,3,59.0,96.5833
2.0,3,48.0,94.05648
2.0,2,45.0,95.99673
3.0,2,48.0,94.931786
1.0,2,43.0,93.20298
2.0,1,11.0,93.91888
2.0,2,11.0,95.693306
2.0,2,19.0,95.55783
2.0,2,25.0,94.38734
0.0,3,30.0,94.646126
3.0,3,44.0,94.26896
3.0,3,38.0,95.504814
1.0,3,33.0,95.47265
3.0,3,35.0,95.43134
2.0,1,41.0,98.98844
1.0,1,32.0,100.46969
3.0,3,32.0,99.092125
3.0,1,25.0,100.832436
2.0,1,17.0,99.817924
2.0,1,32.0,99.721245
0.0,2,20.0,96.923134
0.0,2,15.0,97.18356
0.0,2,33.0,97.90253
0.0,2,19.0,95.08521
0.0,2,22.0,91.52877
2.0,2,31.0,94.48243
3.0,2,49.0,91.4253
2.0,2,52.0,93.171936
2.0,2,59.0,92.908195
3.0,3,67.0,91.05633
2.0,2,62.0,92.89982
2.0,2,58.0,94.417046
2.0,2,50.0,92.5287
1.0,2,71.0,91.637436
3.0,3,76.0,90.06853
3.0,2,82.0,91.13433
3.0,2,83.0,92.7942
3.0,1,99.0,95.158455
2.0,3,78.0,96.24952
2.0,2,80.0,96.90295
2.0,2,77.0,94.2432
2.0,2,79.0,93.003685
3.0,3,79.0,90.786125
2.0,2,59.0,94.138916
2.0,2,75.0,93.67251
2.0,2,94.0,90.84321
2.0,2,88.0,90.19276
3.0,3,88.0,87.26702
2.0,2,85.0,92.55286
3.0,3,87.0,90.68549
3.0,2,94.0,88.68812
2.0,3,103.0,86.45711
0.0,3,101.0,83.72004
0.0,1,114.0,83.83471
1.0,3,123.0,81.47694
1.0,1,122.0,85.00854
1.0,1,96.0,87.47517
1.0,1,51.0,87.70832
0.0,1,23.0,87.79189
0.0,1,59.0,84.782265
0.0,1,43.0,88.45382
1.0,0,13.0,90.60172
0.0,3,13.0,90.23961
0.0,2,16.0,92.546486
0.0,2,13.0,93.07924
1.0,2,12.0,93.195114
3.0,2,18.0,91.97897
3.0,2,16.0,95.32968
3.0,2,15.0,97.69488
3.0,2,20.0,97.28107
2.0,2,17.0,94.45411
2.0,2,19.0,98.35466
2.0,2,40.0,98.667885
2.0,2,44.0,93.42897
3.0,3,33.0,88.73753
2.0,3,33.0,93.77637
3.0,3,37.0,92.771805
0.0,1,37.0,92.65388
1.0,1,50.0,91.89705
1.0,1,51.0,92.760864
1.0,1,39.0,90.98208
1.0,1,28.0,90.74593
1.0,1,35.0,89.71587
0.0,1,31.0,93.709404
1.0,2,31.0,95.10062
3.0,3,27.0,88.77329
3.0,2,23.0,90.30448
1.0,2,18.0,92.7564
3.0,2,16.0,93.11689
1.0,2,12.0,97.4009
3.0,2,14.0,100.43041
3.0,2,14.0,101.77073
2.0,2,10.0,96.73226
2.0,2,20.0,98.42237
2.0,2,30.0,95.012665
2.0,2,40.0,93.211296
1.0,2,44.0,95.01362
2.0,2,38.0,97.13996
2.0,2,50.0,99.14775
3.0,3,64.0,92.54651
3.0,2,99.0,95.045204
3.0,1,110.0,95.89466
0.0,3,105.0,92.343666
0.0,1,108.0,94.104675
0.0,1,121.0,94.61698
3.0,3,126.0,92.032036
1.0,1,103.0,91.38328
3.0,3,78.0,88.16138
3.0,1,93.0,90.83305
2.0,1,49.0,94.29753
3.0,3,29.0,93.98967
2.0,2,25.0,95.32934
3.0,2,34.0,98.17081
2.0,2,39.0,99.47808
2.0,2,41.0,102.09639
2.0,2,48.0,101.2969
1.0,2,49.0,94.29613
2.0,2,19.0,98.20631
1.0,2,14.0,100.75088
0.0,2,24.0,100.86039
1.0,2,22.0,100.9681
1.0,2,30.0,97.37055
0.0,2,30.0,94.64788
0.0,2,37.0,95.613594
0.0,2,35.0,94.53589
3.0,3,39.0,92.12128
3.0,3,38.0,94.23884
1.0,3,35.0,91.652275
1.0,1,29.0,92.88813
1.0,1,28.0,94.42925
1.0,1,18.0,94.21423
1.0,1,25.0,91.95108
1.0,2,34.0,91.522255
1.0,1,24.0,87.2984
3.0,3,23.0,87.86689
3.0,2,30.0,92.46654
3.0,2,35.0,93.856346
3.0,2,46.0,93.81416
3.0,2,47.0,95.44493
2.0,2,39.0,95.42771
2.0,2,50.0,99.05407
2.0,2,54.0,102.04693
2.0,2,59.0,99.34448
2.0,2,58.0,95.72596
2.0,2,70.0,93.34217
2.0,2,90.0,91.67246
2.0,2,106.0,89.33946
2.0,2,128.0,90.00551
3.0,3,118.0,87.31056
0.0,3,111.0,92.469406
2.0,2,131.0,90.785835
3.0,3,153.0,86.78466
3.0,2,169.0,88.88509
0.0,3,161.0,88.14571
0.0,2,141.0,92.61042
3.0,3,117.0,90.05734
3.0,2,117.0,91.8075
2.0,2,101.0,92.57032
2.0,2,94.0,93.48284
2.0,2,89.0,94.177284
2.0,2,82.0,93.79763
2.0,2,105.0,99.574905
2.0,2,130.0,97.29423
2.0,2,161.0,95.88055
2.0,2,156.0,94.33572
1.0,2,100.0,95.700066
1.0,2,62.0,97.99253
2.0,2,84.0,92.8097
2.0,2,61.0,89.12477
3.0,3,80.0,88.19596
1.0,2,113.0,94.70107
2.0,3,140.0,90.95388
3.0,3,134.0,88.99752
3.0,2,117.0,89.06771
2.0,3,112.0,87.0139
2.0,1,130.0,87.24709
2.0,1,148.0,86.888535
2.0,1,162.0,86.15827
2.0,1,169.0,90.15156
3.0,3,164.0,85.54203
2.0,2,169.0,88.21339
3.0,3,155.0,87.10821
2.0,3,178.0,90.592155
2.0,2,191.0,91.30376
2.0,2,196.0,92.174904
3.0,2,138.0,95.482414
2.0,2,132.0,98.04872
2.0,2,105.0,101.43546
2.0,2,111.0,98.60177
2.0,2,96.0,95.53863
2.0,2,105.0,94.09307
3.0,3,108.0,91.867966
3.0,3,111.0,97.21334
3.0,2,103.0,99.27562
2.0,2,114.0,98.43954
2.0,2,176.0,95.05567
2.0,2,221.0,92.33238
2.0,2,225.0,86.84852
0.0,1,84.0,89.80865
3.0,1,13.0,92.20689
3.0,2,20.0,90.11349
0.0,1,28.0,87.72298
3.0,3,29.0,85.366356
1.0,1,24.0,84.7437
0.0,2,32.0,84.7454
3.0,3,40.0,82.76655
2.0,2,47.0,85.20361
2.0,2,49.0,89.137505
2.0,2,77.0,90.302605
2.0,2,103.0,90.347824
2.0,2,119.0,85.79166
2.0,2,132.0,86.99641
2.0,2,148.0,88.303185
2.0,2,38.0,91.10965
2.0,2,60.0,90.073166
3.0,3,76.0,86.22758
3.0,2,56.0,88.78574
3.0,2,62.0,87.20281
3.0,1,63.0,84.7833
0.0,1,75.0,84.22051
1.0,3,67.0,85.577835
3.0,3,74.0,84.63852
3.0,3,71.0,86.04804
3.0,3,76.0,86.86944
1.0,1,79.0,87.31207
3.0,3,82.0,86.56681
1.0,1,53.0,90.01856
1.0,1,46.0,89.548515
1.0,1,46.0,91.31555
3.0,3,45.0,91.22243
0.0,2,24.0,94.701195
3.0,3,11.0,92.20846
3.0,2,22.0,95.84056
2.0,2,47.0,97.46996
2.0,2,83.0,92.53419
2.0,2,77.0,91.708374
2.0,2,80.0,91.55066
2.0,2,108.0,92.57665
2.0,2,121.0,92.91894
3.0,3,144.0,91.045364
2.0,2,143.0,91.65711
3.0,3,151.0,87.86386
3.0,0,153.0,88.1231
0.0,1,146.0,89.11951
3.0,3,141.0,87.34098
1.0,3,151.0,88.96598
3.0,3,158.0,90.71909
3.0,1,119.0,91.975525
2.0,1,137.0,91.38384
2.0,1,191.0,92.6562
2.0,1,200.0,92.29557
2.0,1,200.0,90.492645
2.0,1,181.0,92.260345
2.0,1,116.0,90.5243
2.0,2,106.0,89.974495
